emp_no,birth_date,first_name,last_name,to_date,title
72891,1955-03-01,Florina,Heusch,9999-01-01,Senior Engineer
72897,1952-10-18,Faiza,Leslie,9999-01-01,Senior Engineer
72898,1955-10-13,Thanasis,Gurbaxani,9999-01-01,Senior Staff
72907,1955-08-03,Alejandra,Weisert,9999-01-01,Staff
72916,1953-09-07,Arun,Kitsuregawa,9999-01-01,Staff
72917,1953-08-31,Paris,Swan,9999-01-01,Senior Staff
72920,1953-03-23,Dekang,Radivojevic,9999-01-01,Senior Staff
72922,1952-12-10,Kristian,DasSarma,9999-01-01,Senior Staff
72923,1955-10-16,Zhenbing,Decaestecker,9999-01-01,Senior Engineer
72928,1953-01-10,Xiahua,Rosay,9999-01-01,Senior Staff
72943,1954-09-11,Collette,Angot,9999-01-01,Senior Staff
72959,1954-05-30,Rosita,Wynblatt,9999-01-01,Senior Staff
72963,1953-10-27,Hugh,Butner,9999-01-01,Engineer
72967,1955-04-14,Menkae,Brobst,9999-01-01,Staff
72969,1952-04-04,Xinan,Setia,9999-01-01,Staff
72977,1954-02-09,Shahid,Servi,9999-01-01,Staff
72981,1953-02-03,Chanjung,Imataki,9999-01-01,Senior Staff
72986,1954-03-24,Nikolaos,Worfolk,9999-01-01,Senior Engineer
72996,1953-01-01,Petter,Castellani,9999-01-01,Senior Engineer
73004,1952-05-15,Mitchel,Ballarin,9999-01-01,Senior Engineer
73005,1953-07-24,Sachem,Compeau,9999-01-01,Technique Leader
73011,1955-12-04,Zdislav,Kaiserswerth,9999-01-01,Senior Engineer
73017,1953-06-19,Adel,Iisaka,9999-01-01,Engineer
73035,1953-08-13,Kensyu,Cummings,9999-01-01,Senior Staff
73036,1952-02-27,Syozo,Koyama,9999-01-01,Senior Staff
73063,1954-01-30,Nigel,Highland,9999-01-01,Senior Staff
73072,1955-12-14,Vitali,Zwicker,9999-01-01,Senior Engineer
73082,1954-12-06,Ioana,Sadowski,9999-01-01,Senior Engineer
73090,1954-04-19,Yoshinari,Takkinen,9999-01-01,Senior Staff
73099,1953-12-20,Percy,Strandh,9999-01-01,Senior Engineer
73104,1952-09-21,Mooi,Bressoud,9999-01-01,Senior Engineer
73109,1952-08-18,Divine,Pusterhofer,9999-01-01,Senior Engineer
73110,1955-10-03,Gift,Osgood,9999-01-01,Technique Leader
73111,1954-06-17,Ottavia,Massonet,9999-01-01,Technique Leader
73119,1954-10-18,Miyeon,Kavraki,9999-01-01,Senior Engineer
73137,1954-04-10,Manohar,Lortz,9999-01-01,Senior Engineer
73142,1954-10-12,Gretta,VanScheik,9999-01-01,Senior Engineer
73143,1955-11-22,Sreekrishna,Cincotta,9999-01-01,Engineer
73161,1954-01-06,Haldon,Denos,9999-01-01,Senior Engineer
73194,1954-08-09,Perry,Castellani,9999-01-01,Senior Staff
73207,1954-01-27,Kyoichi,Domenig,9999-01-01,Technique Leader
73208,1953-09-02,Yuguang,Menhardt,9999-01-01,Senior Staff
73212,1953-10-21,Niclas,Maraist,9999-01-01,Senior Staff
73220,1953-07-28,Mokhtar,Serre,9999-01-01,Senior Staff
73222,1952-08-11,Kendra,Gurbaxani,9999-01-01,Senior Engineer
73225,1953-11-11,Mana,Swick,9999-01-01,Engineer
73237,1952-05-01,Sanjoy,Bonifati,9999-01-01,Senior Staff
73283,1955-11-26,Shen,Leaver,9999-01-01,Engineer
73305,1952-10-03,Heon,Lambe,9999-01-01,Senior Engineer
73318,1952-11-22,Elliott,Highland,9999-01-01,Engineer
73322,1952-12-11,Atreye,Tomescu,9999-01-01,Senior Staff
73336,1954-02-12,Zhongwei,Molenkamp,9999-01-01,Senior Staff
73339,1952-04-11,Leni,Kamble,9999-01-01,Senior Engineer
73350,1954-05-02,Takahira,Daescu,9999-01-01,Senior Engineer
73352,1955-09-27,Boutros,Fortenbacher,9999-01-01,Senior Engineer
73355,1954-03-07,Kannan,Rotem,9999-01-01,Senior Engineer
73364,1953-03-30,Wayne,Gaughan,9999-01-01,Senior Engineer
73375,1954-07-13,Aiichiro,Kragelund,9999-01-01,Staff
73387,1954-01-29,Noritoshi,Axelband,9999-01-01,Senior Staff
73389,1954-04-03,IEEE,Sherertz,9999-01-01,Staff
73390,1954-11-14,Ishfaq,Beutelspacher,9999-01-01,Senior Engineer
73395,1955-12-23,Jouko,Tsukune,9999-01-01,Senior Engineer
73400,1955-11-07,Billur,Heemskerk,9999-01-01,Senior Engineer
73406,1952-12-28,Basil,Tomescu,9999-01-01,Senior Engineer
73409,1955-04-13,Denis,Biros,9999-01-01,Senior Engineer
73415,1954-07-25,Renny,Pillow,9999-01-01,Senior Staff
73425,1953-08-22,Parviz,Aumann,9999-01-01,Senior Engineer
73430,1953-02-03,Khosrow,Beausoleil,9999-01-01,Senior Engineer
73446,1954-12-18,Yuguang,Gronowski,9999-01-01,Senior Staff
73456,1953-05-29,Toney,Azadmanesh,9999-01-01,Senior Engineer
73462,1953-09-23,Sergi,Pelc,9999-01-01,Senior Staff
73465,1954-11-27,Susanne,Adachi,9999-01-01,Technique Leader
73466,1952-07-20,Tzu,Guerreiro,9999-01-01,Senior Engineer
73497,1955-05-21,Sibyl,Huhdanpaa,9999-01-01,Senior Staff
73499,1954-04-23,Ult,Ferriere,9999-01-01,Senior Staff
73500,1953-09-01,Sahrah,Thambidurai,9999-01-01,Senior Engineer
73515,1953-07-30,Khun,Chelton,9999-01-01,Senior Staff
73523,1955-05-26,Fei,Parascandalo,9999-01-01,Senior Staff
73532,1955-12-06,Becky,dAstous,9999-01-01,Staff
73539,1953-12-29,Renee,Serot,9999-01-01,Senior Engineer
73542,1952-06-22,Shigehito,Acton,9999-01-01,Senior Staff
73548,1954-06-03,Margareta,Pena,9999-01-01,Senior Staff
73553,1953-03-07,Duro,Botman,9999-01-01,Senior Engineer
73559,1955-08-10,Masamitsu,Murrill,9999-01-01,Senior Staff
73572,1952-07-15,Yuuichi,Schapire,9999-01-01,Technique Leader
73578,1955-09-08,Berna,Rohrbach,9999-01-01,Engineer
73595,1955-07-16,Nobuyoshi,Vandervoorde,9999-01-01,Senior Staff
73601,1954-12-03,Aloke,Vasanthakumar,9999-01-01,Senior Engineer
73612,1954-07-29,Toney,Lienhardt,9999-01-01,Senior Staff
73615,1955-05-31,Manton,Vecchi,9999-01-01,Senior Engineer
73621,1954-01-05,Gadiel,Imataki,9999-01-01,Senior Staff
73628,1954-04-26,Lucien,Riefers,9999-01-01,Senior Staff
73635,1954-08-13,Roselyn,Desikan,9999-01-01,Staff
73636,1954-09-09,Macha,Koblitz,9999-01-01,Engineer
73644,1953-01-21,Eberhardt,Backhouse,9999-01-01,Senior Engineer
73655,1953-02-23,Aram,Garrabrants,9999-01-01,Technique Leader
73673,1955-03-28,Chenxi,Yurov,9999-01-01,Senior Engineer
73674,1954-09-16,Yifei,Jahnichen,9999-01-01,Senior Staff
73687,1952-04-30,Zito,Bakhtari,9999-01-01,Senior Staff
73689,1954-01-26,Mansur,Goldhammer,9999-01-01,Senior Staff
73726,1955-01-17,Elvia,Mawatari,9999-01-01,Staff
73733,1955-04-11,Takanari,Kusakari,9999-01-01,Senior Staff
73734,1952-08-26,Zhongwei,Rodite,9999-01-01,Senior Staff
73739,1954-10-15,Marin,Krohm,9999-01-01,Senior Staff
73744,1955-10-19,Basil,Baalen,9999-01-01,Staff
73756,1952-12-23,Moni,Strooper,9999-01-01,Senior Engineer
73758,1952-02-15,Serenella,Sevcikova,9999-01-01,Senior Engineer
73761,1954-06-03,Mark,Birge,9999-01-01,Senior Staff
73762,1952-05-08,Leaf,Tchuente,9999-01-01,Senior Engineer
73765,1955-12-22,Richara,Gimbel,9999-01-01,Engineer
73777,1954-03-13,Carrsten,DeMori,9999-01-01,Engineer
73782,1955-08-11,Janche,Prochazka,9999-01-01,Technique Leader
73790,1954-06-20,Kazunori,Pepe,9999-01-01,Technique Leader
73808,1952-06-18,Urs,Skafidas,9999-01-01,Senior Engineer
73811,1952-08-16,Valeri,Trogemann,9999-01-01,Senior Engineer
73812,1952-04-19,Shugo,Koblitz,9999-01-01,Senior Staff
73817,1954-10-14,Nikolaos,Veccia,9999-01-01,Senior Staff
73823,1952-08-10,Shaibal,Michaels,9999-01-01,Senior Staff
73835,1952-04-05,Leif,Krupka,9999-01-01,Senior Engineer
73841,1954-09-09,Xiaocheng,Beznosov,9999-01-01,Senior Staff
73842,1954-10-22,Seongbin,Esteva,9999-01-01,Senior Staff
73855,1954-09-22,Greger,Blokdijk,9999-01-01,Senior Staff
73868,1952-07-29,Moon,Goodrum,9999-01-01,Senior Engineer
73880,1954-04-21,Katsuyuki,Gente,9999-01-01,Senior Engineer
73883,1953-01-13,Lihong,Comellas,9999-01-01,Senior Staff
73885,1952-03-29,Gianluca,Farrow,9999-01-01,Engineer
73891,1952-11-21,Rasikan,Rebaine,9999-01-01,Senior Staff
73901,1953-05-29,Arif,Ernst,9999-01-01,Engineer
73911,1952-03-12,Ziya,Syrotiuk,9999-01-01,Senior Staff
73914,1952-03-09,Atreyi,Smailagic,9999-01-01,Senior Engineer
73921,1952-05-12,Maja,Rijsenbrij,9999-01-01,Senior Engineer
73937,1955-06-27,Kagan,Moehrke,9999-01-01,Senior Staff
73952,1952-04-20,Georgy,Matzov,9999-01-01,Senior Engineer
73965,1954-10-11,Tonia,Verhaegen,9999-01-01,Engineer
73969,1952-05-01,Yongdong,Prampolini,9999-01-01,Engineer
73972,1953-06-19,Makato,Biron,9999-01-01,Senior Staff
73984,1955-09-29,Ioana,Peltason,9999-01-01,Senior Engineer
73996,1952-03-06,Sachar,Yamaashi,9999-01-01,Senior Engineer
74014,1954-02-14,Hilary,Benaini,9999-01-01,Senior Engineer
74015,1953-05-31,Parke,Lubachevsky,9999-01-01,Senior Staff
74021,1955-09-28,Qiwen,Baba,9999-01-01,Senior Engineer
74024,1953-11-06,Dinkar,Cools,9999-01-01,Senior Engineer
74025,1954-10-17,Paloma,Figueira,9999-01-01,Senior Engineer
74027,1953-01-12,Goo,Openshaw,9999-01-01,Senior Engineer
74042,1954-01-09,Rosine,Kaiserswerth,9999-01-01,Senior Engineer
74046,1955-11-15,Jungsoon,Birta,9999-01-01,Senior Engineer
74048,1954-10-29,Krister,Mandell,9999-01-01,Engineer
74050,1954-07-02,Greger,Staylopatis,9999-01-01,Senior Engineer
74056,1952-04-16,Fumitake,Ishibashi,9999-01-01,Engineer
74069,1954-01-05,Bluma,Schusler,9999-01-01,Senior Staff
74084,1954-01-09,Hatem,Vasanthakumar,9999-01-01,Senior Staff
74101,1955-10-05,Debaprosad,Porenta,9999-01-01,Technique Leader
74106,1953-12-17,Sailaja,Uchoa,9999-01-01,Senior Staff
74116,1955-02-09,Adit,Couchot,9999-01-01,Senior Engineer
74122,1954-11-26,Sushant,Cappello,9999-01-01,Senior Staff
74126,1953-10-02,Dulce,Bala,9999-01-01,Senior Engineer
74151,1954-11-23,Munehiro,Bahl,9999-01-01,Senior Staff
74156,1952-03-09,Bodo,Lovengreen,9999-01-01,Senior Staff
74164,1955-08-08,Yakichi,Ambroszkiewicz,9999-01-01,Senior Engineer
74166,1952-12-25,Shawna,Beidas,9999-01-01,Senior Staff
74169,1954-08-06,Eldridge,Baek,9999-01-01,Senior Engineer
74176,1953-10-21,Mariangiola,Conte,9999-01-01,Senior Engineer
74177,1952-11-30,Charmane,Azumi,9999-01-01,Senior Staff
74182,1953-01-05,Takushi,Stasinski,9999-01-01,Senior Staff
74184,1953-09-16,Demin,Crelier,9999-01-01,Senior Engineer
74186,1953-10-24,Nectarios,Landherr,9999-01-01,Senior Staff
74188,1952-11-19,Kersti,Cronau,9999-01-01,Senior Engineer
74202,1952-08-29,Aamer,Schneeberger,9999-01-01,Senior Engineer
74233,1952-06-03,Zvonko,Spell,9999-01-01,Senior Engineer
74246,1955-09-15,Tomofumi,Erdi,9999-01-01,Senior Staff
74258,1953-11-14,Apostol,Hemaspaandra,9999-01-01,Senior Staff
74271,1953-02-17,Guther,Coombs,9999-01-01,Senior Staff
74273,1954-10-11,Rosita,Gladwell,9999-01-01,Senior Engineer
74286,1953-07-01,Ramya,Bugaenko,9999-01-01,Senior Engineer
74301,1954-12-22,Leaf,Sethi,9999-01-01,Senior Engineer
74315,1953-12-08,Kristinn,Henseler,9999-01-01,Engineer
74316,1954-12-15,Eran,Desikan,9999-01-01,Senior Staff
74323,1952-12-15,Katsuo,Yetto,9999-01-01,Senior Engineer
74327,1955-10-29,Aloke,Rahier,9999-01-01,Senior Staff
74332,1954-09-29,Brigham,Impagliazzo,9999-01-01,Senior Engineer
74342,1952-10-26,Jamaludin,Fiutem,9999-01-01,Senior Staff
74353,1955-09-19,Shan,Rajala,9999-01-01,Engineer
74354,1954-02-23,Aron,Lorys,9999-01-01,Senior Staff
74358,1955-07-25,Mohammad,Lanteri,9999-01-01,Senior Staff
74388,1954-08-16,Mokhtar,Miyakawa,9999-01-01,Senior Engineer
74406,1955-08-12,Jaber,Tzvieli,9999-01-01,Senior Engineer
74408,1953-10-02,Padma,Rodite,9999-01-01,Engineer
74413,1955-10-01,Juichirou,Nitta,9999-01-01,Engineer
74420,1952-11-17,Horward,Marsiglia,9999-01-01,Senior Staff
74425,1955-02-10,Shakhar,Pero,9999-01-01,Technique Leader
74447,1954-08-11,Atilio,Hebert,9999-01-01,Senior Staff
74450,1955-06-26,Ortrun,Radivojevic,9999-01-01,Engineer
74458,1955-10-01,Gennady,Guenter,9999-01-01,Senior Engineer
74481,1953-05-22,Theirry,Restivo,9999-01-01,Engineer
74493,1953-03-26,Susanne,Chelton,9999-01-01,Engineer
74494,1954-12-25,Jongsuk,Czap,9999-01-01,Senior Engineer
74502,1954-10-30,Bedrich,Delaune,9999-01-01,Senior Staff
74506,1952-03-30,Becky,Picaronny,9999-01-01,Staff
74514,1954-11-06,Rosalyn,Benzmuller,9999-01-01,Senior Engineer
74537,1954-12-20,Sanjay,Samarati,9999-01-01,Senior Staff
74542,1954-05-12,Adin,Naumovich,9999-01-01,Senior Staff
74571,1952-12-22,Atilio,Viele,9999-01-01,Senior Engineer
74573,1952-11-08,Torsten,DeMori,9999-01-01,Senior Engineer
74576,1955-04-30,Sanjiv,Mundy,9999-01-01,Senior Engineer
74585,1955-06-27,Youssef,Maliniak,9999-01-01,Engineer
74605,1953-01-21,Kayoko,Berstel,9999-01-01,Engineer
74609,1955-02-03,Divier,Conta,9999-01-01,Engineer
74618,1952-09-02,Sanjiv,Zyda,9999-01-01,Engineer
74634,1953-04-03,Gad,Strandh,9999-01-01,Senior Staff
74639,1952-03-02,Heeju,Cooley,9999-01-01,Technique Leader
74642,1952-04-26,Billur,Range,9999-01-01,Engineer
74656,1952-07-26,Mayuri,Radivojevic,9999-01-01,Senior Engineer
74672,1952-10-13,Vishu,Genther,9999-01-01,Senior Engineer
74681,1953-02-11,Marjo,Passafiume,9999-01-01,Senior Engineer
74683,1955-11-21,Takanari,Clouatre,9999-01-01,Senior Staff
74684,1955-12-12,Oguz,Bernatsky,9999-01-01,Senior Staff
74690,1953-10-24,Kristin,Streit,9999-01-01,Senior Engineer
74695,1954-12-17,Bluma,Yamaashi,9999-01-01,Senior Engineer
74699,1955-01-18,Moon,Rotem,9999-01-01,Senior Engineer
74706,1955-02-21,Fen,Tibblin,9999-01-01,Senior Engineer
74723,1955-04-28,Sibyl,Chiodo,9999-01-01,Senior Engineer
74733,1953-10-06,Val,Sabnani,9999-01-01,Senior Staff
74742,1954-04-06,Troy,Gurbaxani,9999-01-01,Senior Engineer
74766,1952-09-18,Mats,Nitta,9999-01-01,Technique Leader
74772,1953-09-14,Anoosh,Esteva,9999-01-01,Staff
74779,1952-05-08,Beshir,Thibadeau,9999-01-01,Senior Staff
74783,1952-04-08,Eckart,Schaaf,9999-01-01,Senior Engineer
74802,1955-08-24,Mingzeng,Demizu,9999-01-01,Technique Leader
74811,1955-10-09,Khatoun,Pardalos,9999-01-01,Senior Engineer
74817,1954-02-04,Quingbo,Ranai,9999-01-01,Senior Staff
74837,1953-12-20,Vitaly,Gunderson,9999-01-01,Senior Staff
74851,1954-02-02,Takanari,Ratzlaff,9999-01-01,Senior Staff
74868,1955-04-08,Shuji,Parfitt,9999-01-01,Senior Staff
74878,1955-08-02,Mark,Leaver,9999-01-01,Senior Engineer
74883,1953-05-18,Yonghoan,Hofman,9999-01-01,Engineer
74888,1955-05-04,Falguni,Jansen,9999-01-01,Senior Engineer
74897,1953-02-04,Ayonca,Danlos,9999-01-01,Senior Staff
74903,1953-03-09,Xinan,Farris,9999-01-01,Senior Staff
74907,1953-10-09,Golgen,Murtha,9999-01-01,Senior Engineer
74914,1955-07-18,Xiaopeng,Melter,9999-01-01,Senior Engineer
74921,1952-04-27,Holgard,Rehfuss,9999-01-01,Senior Engineer
74922,1952-03-16,Etsuo,Milicic,9999-01-01,Senior Engineer
74923,1953-02-12,Geoffry,Pepe,9999-01-01,Engineer
74935,1952-12-23,Manohar,Vendrig,9999-01-01,Engineer
74938,1955-10-23,Mohit,Felcyn,9999-01-01,Senior Engineer
74939,1953-09-06,Rimli,Valiente,9999-01-01,Senior Engineer
74950,1955-03-25,Weidon,Trelles,9999-01-01,Technique Leader
74958,1955-10-12,Mantis,Rissland,9999-01-01,Senior Staff
74965,1954-10-05,Owen,Babu,9999-01-01,Senior Staff
74984,1954-08-16,Udi,Thorensen,9999-01-01,Staff
75007,1953-10-20,Yunming,Bharadwaj,9999-01-01,Senior Engineer
75020,1953-11-21,Lidong,Cannard,9999-01-01,Senior Staff
75042,1954-12-01,Rance,Negoita,9999-01-01,Staff
75051,1952-03-10,Roddy,Mansanne,9999-01-01,Senior Staff
75052,1954-04-12,Angus,Kroha,9999-01-01,Senior Staff
75061,1954-05-31,Jeanne,Benner,9999-01-01,Senior Staff
75064,1952-08-31,Insup,Kalorkoti,9999-01-01,Senior Staff
75065,1953-07-25,Chenyi,Sinitsyn,9999-01-01,Senior Staff
75066,1955-09-14,Aiman,Mungall,9999-01-01,Senior Staff
75068,1953-07-15,Vasilii,Rando,9999-01-01,Senior Staff
75074,1952-06-18,Koldo,Gyimothy,9999-01-01,Senior Engineer
75076,1954-05-17,Licheng,Ratnakar,9999-01-01,Senior Staff
75081,1953-02-19,Vesna,Gien,9999-01-01,Staff
75086,1952-07-17,Sorina,Passino,9999-01-01,Senior Engineer
75096,1954-02-08,Faiza,Himler,9999-01-01,Senior Staff
75114,1952-09-28,Lillian,Ladret,9999-01-01,Senior Staff
75126,1953-11-14,Arif,Schaar,9999-01-01,Senior Engineer
75129,1954-03-05,Kayoko,Potthoff,9999-01-01,Senior Staff
75133,1952-08-07,Tayeb,Spataro,9999-01-01,Senior Staff
75134,1955-04-09,Rimli,Cullers,9999-01-01,Senior Staff
75142,1955-05-22,Uwe,Speckmann,9999-01-01,Staff
75151,1955-03-10,Weicheng,Gecsei,9999-01-01,Senior Staff
75166,1955-12-18,Aamod,Snyers,9999-01-01,Engineer
75172,1953-05-07,Xianlong,Kohling,9999-01-01,Senior Engineer
75186,1952-08-18,Filipp,Miyakawa,9999-01-01,Senior Staff
75192,1954-12-29,Zejun,Speer,9999-01-01,Senior Engineer
75196,1953-04-27,Marla,Kenevan,9999-01-01,Senior Staff
75201,1952-09-12,Boguslaw,Basagni,9999-01-01,Senior Staff
75218,1955-01-16,Jaroslava,Fujisawa,9999-01-01,Senior Engineer
75221,1954-09-29,Bilhanan,Pelc,9999-01-01,Senior Staff
75226,1953-03-08,Nechama,Couchot,9999-01-01,Senior Engineer
75228,1955-03-22,Sadok,Bierman,9999-01-01,Senior Engineer
75236,1952-12-23,Supot,Lorin,9999-01-01,Senior Engineer
75249,1954-03-12,Parto,Junet,9999-01-01,Senior Staff
75253,1952-09-30,Kwee,Schaar,9999-01-01,Senior Engineer
75272,1953-09-28,Hidekazu,Imataki,9999-01-01,Senior Engineer
75277,1953-05-08,Arne,Demri,9999-01-01,Staff
75285,1952-07-18,Shahid,Ranft,9999-01-01,Senior Engineer
75290,1953-05-03,Maren,Kobara,9999-01-01,Staff
75292,1955-10-12,Lucien,Cairo,9999-01-01,Senior Staff
75308,1953-07-26,Selwyn,Gire,9999-01-01,Senior Staff
75309,1955-04-27,Shih,Weisert,9999-01-01,Senior Staff
75314,1954-06-28,Valter,Ranst,9999-01-01,Senior Staff
75335,1953-09-17,Supot,Versino,9999-01-01,Senior Staff
75347,1954-09-17,Aemilian,Simmen,9999-01-01,Engineer
75370,1953-05-28,Kwee,Alameldin,9999-01-01,Senior Staff
75379,1953-02-02,Geraldo,Desikan,9999-01-01,Technique Leader
75388,1953-01-24,Angus,Cangellaris,9999-01-01,Senior Staff
75390,1954-05-20,Ulf,Gewali,9999-01-01,Senior Staff
75406,1952-04-25,Paraskevi,Luca,9999-01-01,Senior Staff
75416,1952-10-19,Chanjung,Pell,9999-01-01,Senior Engineer
75417,1954-05-05,Arif,Sanella,9999-01-01,Senior Engineer
75418,1954-03-17,Kristine,Kroll,9999-01-01,Senior Engineer
75435,1955-12-08,Maria,Veccia,9999-01-01,Technique Leader
75456,1952-07-28,Lalit,Edelhoff,9999-01-01,Technique Leader
75471,1953-02-28,Karoline,Simmen,9999-01-01,Senior Staff
75477,1955-04-14,Dekang,Tsukuda,9999-01-01,Senior Engineer
75505,1955-05-05,Jacopo,Isaac,9999-01-01,Senior Staff
75506,1954-07-21,Lokesh,Nastansky,9999-01-01,Senior Engineer
75511,1955-07-20,Jianhua,Luby,9999-01-01,Engineer
75514,1952-10-28,Jaihie,Ozeri,9999-01-01,Senior Engineer
75530,1953-12-12,Martial,Beutelspacher,9999-01-01,Staff
75533,1954-08-11,Tomoyuki,Coorg,9999-01-01,Senior Staff
75538,1953-01-18,Alenka,Krohm,9999-01-01,Senior Engineer
75546,1954-05-24,Geoffrey,Samarati,9999-01-01,Senior Engineer
75549,1954-12-18,King,Schiettecatte,9999-01-01,Senior Staff
75551,1954-02-25,Sreekrishna,Schrift,9999-01-01,Technique Leader
75561,1954-10-31,Nahum,Jervis,9999-01-01,Technique Leader
75568,1952-12-30,Susanta,Meszaros,9999-01-01,Senior Engineer
75574,1954-09-15,Utpal,Melton,9999-01-01,Senior Staff
75589,1955-10-29,Sudharsan,Ghazalie,9999-01-01,Senior Staff
75640,1952-02-05,Bokyung,Pocchiola,9999-01-01,Senior Staff
75643,1952-06-01,Chrisa,Oberman,9999-01-01,Senior Engineer
75646,1955-03-04,Hideo,Cools,9999-01-01,Senior Engineer
75659,1953-04-09,Saniya,Riefers,9999-01-01,Technique Leader
75668,1955-06-08,Sarita,Bratsberg,9999-01-01,Senior Staff
75688,1953-09-05,Adamantios,Crooks,9999-01-01,Staff
75695,1955-04-09,Patricia,Speek,9999-01-01,Senior Engineer
75699,1955-09-27,Toshimi,Uhrig,9999-01-01,Senior Staff
75704,1955-06-16,Sanjoy,Zweizig,9999-01-01,Senior Engineer
75712,1955-05-20,Aleksander,Sooriamurthi,9999-01-01,Senior Engineer
75717,1952-02-20,Waiman,Schach,9999-01-01,Senior Engineer
75722,1954-02-23,Poorav,Furudate,9999-01-01,Senior Staff
75725,1955-04-22,Stella,Rijsenbrij,9999-01-01,Senior Staff
75737,1954-02-11,Koldo,Jording,9999-01-01,Senior Staff
75740,1953-03-10,Mang,Range,9999-01-01,Senior Engineer
75741,1955-05-22,Candido,Birsak,9999-01-01,Senior Staff
75748,1954-03-19,Xuejia,Varman,9999-01-01,Senior Staff
75755,1953-09-09,Harjit,Mullainathan,9999-01-01,Senior Engineer
75785,1952-02-25,Zissis,Irland,9999-01-01,Senior Staff
75805,1955-12-15,Berry,Benveniste,9999-01-01,Senior Staff
75832,1954-06-02,Guiseppe,Sherertz,9999-01-01,Engineer
75840,1953-03-06,Unal,Baar,9999-01-01,Senior Staff
75851,1954-07-27,Gor,Leonhardt,9999-01-01,Senior Engineer
75854,1954-06-19,Shahab,Grabner,9999-01-01,Senior Engineer
75868,1952-06-13,Marko,Sadowski,9999-01-01,Senior Staff
75874,1954-03-23,Tsz,Cusworth,9999-01-01,Staff
75885,1955-12-06,Tua,Strehl,9999-01-01,Senior Staff
75891,1954-10-28,Przemyslawa,Moffat,9999-01-01,Staff
75900,1952-02-20,Uri,Deverell,9999-01-01,Senior Staff
75911,1953-02-22,Jessie,Lipner,9999-01-01,Engineer
75914,1954-09-27,Ortrun,Mersereau,9999-01-01,Senior Staff
75915,1954-07-08,Luisa,Maierhofer,9999-01-01,Senior Engineer
75916,1954-07-09,Dante,Besselaar,9999-01-01,Engineer
75918,1954-07-06,Maik,Rodiger,9999-01-01,Senior Engineer
75923,1953-10-14,Paddy,Krichel,9999-01-01,Senior Engineer
75927,1952-10-01,Mooi,Debuse,9999-01-01,Technique Leader
75938,1953-01-05,Naraig,McFarlan,9999-01-01,Technique Leader
75944,1952-07-16,Deborah,Rohrbach,9999-01-01,Senior Engineer
75952,1953-01-19,Luerbio,Toyoshima,9999-01-01,Senior Engineer
75956,1953-06-13,Zine,Gaughan,9999-01-01,Senior Engineer
75965,1952-06-02,Geraldo,Babu,9999-01-01,Senior Staff
75971,1955-05-20,Honesty,Kisuki,9999-01-01,Senior Engineer
75983,1953-11-24,Martins,Kermarrec,9999-01-01,Staff
75990,1955-09-05,Irene,Montemayor,9999-01-01,Senior Staff
75994,1953-02-14,Muzhong,Michaeli,9999-01-01,Senior Staff
75996,1952-12-08,Eberhardt,Langford,9999-01-01,Senior Engineer
76006,1953-11-25,Filipp,Vakili,9999-01-01,Senior Engineer
76012,1952-07-10,Barton,Hofting,9999-01-01,Senior Engineer
76018,1954-02-09,Leon,Honglei,9999-01-01,Senior Staff
76022,1952-06-15,Xuejia,Hanabata,9999-01-01,Senior Engineer
76030,1953-01-30,True,Jakobus,9999-01-01,Senior Staff
76050,1952-10-01,Perry,Pramanik,9999-01-01,Senior Engineer
76077,1953-12-17,Yunming,McAlpine,9999-01-01,Senior Staff
76078,1952-03-28,Hausi,Poehlman,9999-01-01,Senior Staff
76085,1955-10-13,Christfried,Bratsberg,9999-01-01,Technique Leader
76092,1955-08-20,Manohar,Sevcikova,9999-01-01,Senior Staff
76104,1955-05-25,True,Garrabrants,9999-01-01,Staff
76121,1955-10-31,Ioana,Vakili,9999-01-01,Senior Engineer
76136,1952-10-05,Sakthirel,Rando,9999-01-01,Staff
76137,1952-05-24,Utz,Llado,9999-01-01,Senior Staff
76139,1954-07-23,Mark,Speer,9999-01-01,Senior Staff
76142,1954-04-02,Nikolaos,Ambroszkiewicz,9999-01-01,Senior Staff
76143,1955-07-22,Perla,Cappelletti,9999-01-01,Senior Staff
76144,1953-10-07,Khue,Clemencon,9999-01-01,Technique Leader
76145,1955-08-30,Mitsuyuki,Byoun,9999-01-01,Technique Leader
76151,1954-07-24,Manton,Marakhovsky,9999-01-01,Senior Engineer
76159,1952-02-27,Almudena,Molenaar,9999-01-01,Engineer
76177,1954-04-17,Kerryn,Sommen,9999-01-01,Technique Leader
76198,1953-08-11,Toshiki,Waeselynck,9999-01-01,Senior Engineer
76211,1954-07-29,Kenton,Hashii,9999-01-01,Senior Staff
